game_number,timestamp,player_move,ai_move,winner,strategy,prediction
1,2025-04-11T22:52:21.106844,rock,rock,Draw
1,2025-04-11T22:52:21.241281,scissors,rock,AI Wins
1,2025-04-11T22:52:21.372137,rock,rock,Draw
1,2025-04-11T22:52:21.482206,scissors,rock,AI Wins
1,2025-04-11T22:52:21.694887,paper,scissors,AI Wins
1,2025-04-11T22:52:21.760619,rock,scissors,Player Wins
1,2025-04-11T22:52:21.906223,paper,rock,Player Wins
1,2025-04-11T22:52:21.954697,rock,scissors,Player Wins
1,2025-04-11T22:52:22.073636,scissors,paper,Player Wins
1,2025-04-11T22:52:22.146628,rock,scissors,Player Wins
1,2025-04-11T22:52:22.263106,scissors,scissors,Draw
1,2025-04-11T22:52:22.336937,rock,rock,Draw
1,2025-04-11T22:52:22.489168,paper,paper,Draw
1,2025-04-11T22:52:22.676790,scissors,scissors,Draw
1,2025-04-11T22:52:22.775234,paper,paper,Draw
1,2025-04-11T22:52:22.895174,rock,paper,AI Wins
1,2025-04-11T22:52:22.975767,scissors,scissors,Draw
1,2025-04-11T22:52:23.069146,rock,scissors,Player Wins
1,2025-04-11T22:52:23.174293,scissors,rock,AI Wins
1,2025-04-11T22:52:23.237913,rock,scissors,Player Wins
1,2025-04-11T22:52:23.329372,scissors,scissors,Draw
1,2025-04-11T22:52:23.407977,rock,rock,Draw
1,2025-04-11T22:52:23.526291,rock,rock,Draw
1,2025-04-11T22:52:23.588989,scissors,paper,Player Wins
1,2025-04-11T22:52:23.639063,rock,rock,Draw
1,2025-04-11T22:52:23.753965,rock,rock,Draw
1,2025-04-11T22:52:23.805430,scissors,paper,Player Wins
1,2025-04-11T22:52:23.920622,paper,rock,Player Wins
1,2025-04-11T22:52:24.043372,rock,paper,AI Wins
1,2025-04-11T22:52:24.113521,scissors,scissors,Draw
1,2025-04-11T22:52:24.165017,paper,rock,Player Wins
1,2025-04-11T22:52:24.213993,rock,paper,AI Wins
1,2025-04-11T22:52:24.362280,scissors,scissors,Draw
1,2025-04-11T22:52:24.408389,paper,paper,Draw
1,2025-04-11T22:52:24.612838,scissors,scissors,Draw
1,2025-04-11T22:52:24.734268,rock,rock,Draw
1,2025-04-11T22:52:25.038116,rock,scissors,Player Wins
1,2025-04-11T22:52:25.120058,scissors,paper,Player Wins
1,2025-04-11T22:52:25.202580,rock,rock,Draw
1,2025-04-11T22:52:25.304688,scissors,scissors,Draw
1,2025-04-11T22:52:25.374198,rock,rock,Draw
1,2025-04-11T22:52:25.467422,scissors,rock,AI Wins
1,2025-04-11T22:52:25.559906,rock,rock,Draw
1,2025-04-11T22:52:25.679801,scissors,scissors,Draw
1,2025-04-11T22:52:25.767011,rock,rock,Draw
1,2025-04-11T22:52:25.868193,scissors,rock,AI Wins
1,2025-04-11T22:52:25.917347,rock,scissors,Player Wins
1,2025-04-11T22:52:26.050708,paper,rock,Player Wins
1,2025-04-11T22:52:26.177043,rock,paper,AI Wins
1,2025-04-11T22:52:26.258326,paper,scissors,AI Wins
1,2025-04-11T22:52:26.350865,rock,paper,AI Wins
1,2025-04-11T22:52:26.487687,paper,scissors,AI Wins
1,2025-04-11T22:52:26.547599,rock,scissors,Player Wins
1,2025-04-11T22:52:26.664077,scissors,scissors,Draw
1,2025-04-11T22:52:26.711210,paper,scissors,AI Wins
1,2025-04-11T22:52:26.745632,rock,paper,AI Wins
1,2025-04-11T22:52:26.867874,scissors,scissors,Draw
1,2025-04-11T22:52:26.881869,paper,rock,Player Wins
1,2025-04-11T22:52:26.936176,rock,rock,Draw
1,2025-04-11T22:52:27.043405,scissors,rock,AI Wins
1,2025-04-11T22:52:27.070673,paper,paper,Draw
1,2025-04-11T22:52:27.118312,rock,scissors,Player Wins
1,2025-04-11T22:52:27.228545,scissors,rock,AI Wins
1,2025-04-11T22:52:27.252189,paper,paper,Draw
1,2025-04-11T22:52:27.283464,rock,paper,AI Wins
1,2025-04-11T22:52:27.465166,rock,rock,Draw
1,2025-04-11T22:52:27.592238,scissors,scissors,Draw
1,2025-04-11T22:52:27.699809,rock,rock,Draw
1,2025-04-11T22:52:27.800560,scissors,paper,Player Wins
1,2025-04-11T22:52:27.926167,rock,rock,Draw
1,2025-04-11T22:52:28.067425,scissors,rock,AI Wins
1,2025-04-11T22:52:28.168588,rock,rock,Draw
1,2025-04-11T22:52:28.280488,scissors,paper,Player Wins
1,2025-04-11T22:52:28.361133,rock,paper,AI Wins
1,2025-04-11T22:52:28.532087,scissors,rock,AI Wins
1,2025-04-11T22:52:28.555958,paper,rock,Player Wins
1,2025-04-11T22:52:28.652613,rock,scissors,Player Wins
1,2025-04-11T22:52:28.763311,scissors,scissors,Draw
1,2025-04-11T22:52:28.866122,rock,scissors,Player Wins
1,2025-04-11T22:52:28.980342,scissors,scissors,Draw
1,2025-04-11T22:52:29.059417,rock,paper,AI Wins
1,2025-04-11T22:52:29.178809,scissors,scissors,Draw
1,2025-04-11T22:52:29.276208,rock,rock,Draw
1,2025-04-11T22:52:29.383129,scissors,scissors,Draw
1,2025-04-11T22:52:29.479961,rock,scissors,Player Wins
1,2025-04-11T22:52:29.642863,scissors,scissors,Draw
1,2025-04-11T22:52:29.695446,rock,paper,AI Wins
1,2025-04-11T22:52:29.808374,scissors,paper,Player Wins
1,2025-04-11T22:52:29.861169,rock,rock,Draw
1,2025-04-11T22:52:29.942041,paper,scissors,AI Wins
1,2025-04-11T22:52:30.130636,rock,paper,AI Wins
1,2025-04-11T22:52:30.222046,scissors,rock,AI Wins
1,2025-04-11T22:52:30.357860,rock,rock,Draw
1,2025-04-11T22:52:30.400294,paper,paper,Draw
1,2025-04-11T22:52:30.514116,scissors,scissors,Draw
1,2025-04-11T22:52:30.609371,rock,paper,AI Wins
1,2025-04-11T22:52:30.767995,paper,paper,Draw
1,2025-04-11T22:52:30.802114,scissors,paper,Player Wins
1,2025-04-11T22:52:30.841992,rock,paper,AI Wins
1,2025-04-11T22:52:31.038562,paper,paper,Draw
1,2025-04-11T22:52:31.082181,rock,rock,Draw
1,2025-04-11T22:52:31.204483,scissors,scissors,Draw
1,2025-04-11T22:52:31.282099,paper,scissors,AI Wins
1,2025-04-11T22:52:31.315278,rock,scissors,Player Wins
1,2025-04-11T22:52:31.524536,rock,rock,Draw
1,2025-04-11T22:52:31.606093,paper,rock,Player Wins
1,2025-04-11T22:52:31.715060,scissors,scissors,Draw
1,2025-04-11T22:52:31.843520,paper,scissors,AI Wins
1,2025-04-11T22:52:31.886179,rock,scissors,Player Wins
1,2025-04-11T22:52:32.054653,paper,rock,Player Wins
1,2025-04-11T22:52:32.062157,scissors,rock,AI Wins
1,2025-04-11T22:52:32.159914,rock,rock,Draw
1,2025-04-11T22:52:32.302043,scissors,paper,Player Wins
1,2025-04-11T22:52:32.404165,paper,rock,Player Wins
1,2025-04-11T22:52:32.418443,rock,scissors,Player Wins
1,2025-04-11T22:52:32.613392,paper,paper,Draw
1,2025-04-11T22:52:32.742994,scissors,scissors,Draw
1,2025-04-11T22:52:32.866989,rock,scissors,Player Wins
1,2025-04-11T22:52:32.997118,scissors,scissors,Draw
1,2025-04-11T22:52:33.013434,paper,scissors,AI Wins
1,2025-04-11T22:52:33.119380,rock,rock,Draw
1,2025-04-11T22:52:33.297565,scissors,paper,Player Wins
1,2025-04-11T22:52:33.365177,rock,rock,Draw
1,2025-04-11T22:52:33.529951,paper,paper,Draw
1,2025-04-11T22:52:33.688288,scissors,rock,AI Wins
1,2025-04-11T22:52:33.818505,rock,rock,Draw
1,2025-04-11T22:52:33.977247,scissors,rock,AI Wins
1,2025-04-11T22:52:34.054230,rock,scissors,Player Wins
1,2025-04-11T22:52:34.184487,scissors,paper,Player Wins
1,2025-04-11T22:52:34.247550,rock,scissors,Player Wins
1,2025-04-11T22:52:34.372218,scissors,paper,Player Wins
1,2025-04-11T22:52:34.613736,scissors,rock,AI Wins
1,2025-04-11T22:52:34.683158,rock,paper,AI Wins
1,2025-04-11T22:52:34.812044,scissors,paper,Player Wins
1,2025-04-11T22:52:34.887502,rock,rock,Draw
1,2025-04-11T22:52:34.990329,scissors,scissors,Draw
1,2025-04-11T22:52:35.037517,rock,paper,AI Wins
1,2025-04-11T22:52:35.213144,rock,rock,Draw
1,2025-04-11T22:52:35.348459,scissors,rock,AI Wins
1,2025-04-11T22:52:35.442056,rock,rock,Draw
1,2025-04-11T22:52:35.530576,scissors,rock,AI Wins
1,2025-04-11T22:52:35.594986,rock,rock,Draw
1,2025-04-11T22:52:35.732264,scissors,paper,Player Wins
1,2025-04-11T22:52:35.762863,rock,paper,AI Wins
1,2025-04-11T22:52:35.917378,scissors,scissors,Draw
1,2025-04-11T22:52:35.986340,rock,scissors,Player Wins
1,2025-04-11T22:52:36.148182,scissors,rock,AI Wins
1,2025-04-11T22:52:36.226286,rock,paper,AI Wins
2,2025-04-11T23:01:01.636857,rock,paper,AI Wins,lstm
2,2025-04-11T23:01:02.908906,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:03.227247,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:03.573061,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:03.781159,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:03.888473,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:04.007107,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:04.119794,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:04.205103,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:04.283907,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:04.390181,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:04.465998,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:04.573007,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:04.656758,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:04.757501,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:04.833622,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:04.937414,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:05.031607,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:05.142120,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:05.213694,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:05.364263,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:05.465220,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:05.541180,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:05.635119,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:05.738877,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:05.823340,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:05.939944,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:06.011882,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:06.113112,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:06.223313,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:06.310729,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:06.402711,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:06.523970,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:06.594028,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:06.723952,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:06.809812,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:06.926980,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:07.022069,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:07.122137,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:07.223922,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:07.322430,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:07.418243,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:07.515479,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:07.616433,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:07.729843,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:07.824357,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:07.931916,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:08.008201,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:08.108575,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:08.187110,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:08.302744,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:08.372496,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:08.483442,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:08.549823,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:08.685524,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:08.757756,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:08.884493,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:08.993028,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:09.095330,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:09.176365,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:09.283422,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:09.383581,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:09.504984,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:09.600210,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:09.716967,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:09.811845,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:09.915936,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:10.031381,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:10.156112,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:10.258411,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:10.380054,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:10.461613,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:10.579115,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:10.663814,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:10.774103,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:10.835487,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:10.951130,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:11.038539,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:11.142016,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:11.228096,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:11.333419,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:11.406554,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:11.510918,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:11.581929,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:11.702020,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:11.781541,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:11.899822,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:11.978417,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:12.101991,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:12.215739,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:12.316460,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:12.398149,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:12.504832,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:12.583328,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:12.720731,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:12.801825,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:12.910334,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:13.012250,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:13.115379,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:13.214212,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:13.304896,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:13.412252,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:13.528551,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:13.614124,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:13.730981,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:13.814925,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:13.914455,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:14.014849,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:14.105469,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:14.193225,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:14.297604,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:14.396844,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:14.497877,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:14.592793,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:14.703709,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:14.801084,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:14.920361,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:14.980940,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:15.115038,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:15.202215,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:15.316381,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:15.422111,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:15.547302,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:15.634085,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:15.787612,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:15.932145,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:16.063176,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:16.166855,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:16.299021,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:16.371295,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:16.493808,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:16.569030,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:16.665397,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:16.759795,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:16.875158,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:16.975467,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:17.058515,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:17.150436,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:17.257509,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:17.338998,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:17.441529,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:17.522201,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:17.634039,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:17.711489,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:17.816195,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:17.885271,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:17.995246,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:18.067888,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:18.186486,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:18.259007,rock,scissors,Player Wins,lstm
2,2025-04-11T23:01:18.421748,scissors,scissors,Draw,lstm
2,2025-04-11T23:01:18.618243,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:18.875233,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:18.982084,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.085637,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.190601,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.295204,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.397274,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.516642,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.626414,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.727441,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.845098,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:19.954436,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:20.062264,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:20.168297,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:20.273256,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.183029,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.299850,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.419877,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.528649,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.647687,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.740664,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.859212,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:21.977363,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.076502,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.195555,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.305669,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.421426,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.535249,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.650735,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.754179,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.856724,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:22.972184,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.080102,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.204013,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.312113,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.415040,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.525235,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.621740,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.724339,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.842795,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:23.943125,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.063942,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.159999,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.280989,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.374673,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.478578,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.586347,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:24.692205,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:25.106628,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:25.526213,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:25.808647,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:25.912336,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:26.027019,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:26.138483,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:26.241888,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:26.571762,paper,scissors,AI Wins,lstm
2,2025-04-11T23:01:26.783178,paper,scissors,AI Wins,lstm
